scope,window.type,window.startYear,window.endYear,window.mode,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,drugo,Drugo,drugo,Drugo,,1614.904,154,92,62,0.597403,2026-05-10,114.904,24
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,edo_01,Edo_01,edo_01,Edo_01,,1614.8,113,63,50,0.557522,2025-12-11,114.8,20
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,niederschatten,Niederschatten,niederschatten,Niederschatten,,1614.564,475,273,202,0.574737,2026-05-10,114.564,87
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,saculsueahtam,SaculSueahtam,saculsueahtam,SaculSueahtam,,1614.499,468,241,227,0.514957,2026-05-10,114.499,90
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,triso,Triso,triso,Triso,,1613.79,115,72,43,0.626087,2026-05-10,113.79,16
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,nicknorman,NickNorman,nicknorman,NickNorman,,1611.11,701,379,322,0.540656,2026-05-10,111.11,118
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,bernastorres,BERNASTORRES,bernastorres,BERNASTORRES,,1609.694,273,137,136,0.501832,2026-05-10,109.694,52
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,exelis,eXeliS,exelis,eXeliS,,1608.827,79,41,38,0.518987,2026-05-10,108.827,12
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,ict95,ICT95,ict95,ICT95,,1608.617,140,81,59,0.578571,2025-08-31,108.617,22
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,mistertwin,MisterTwin,mistertwin,MisterTwin,,1608.536,846,442,404,0.522459,2026-05-10,108.536,157
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,brivenix,Brivenix,brivenix,Brivenix,,1608.173,176,102,74,0.579545,2025-09-27,108.173,28
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,carvs,carvs,carvs,carvs,,1608.134,421,222,199,0.527316,2026-05-10,108.134,71
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,pnascimento,PNascimento,pnascimento,PNascimento,,1608.005,930,499,431,0.536559,2026-05-10,108.005,151
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,jwaves,jwaves,jwaves,jwaves,,1605.195,159,98,61,0.616352,2025-08-02,105.195,25
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,emogoblin,Emogoblin,emogoblin,Emogoblin,,1604.456,59,34,25,0.576271,2026-04-30,104.456,9
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,mikibairon96,Mikibairon96,mikibairon96,Mikibairon96,,1604.111,62,39,23,0.629032,2026-05-10,104.111,9
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,boom_bust,boom_bust,boom_bust,boom_bust,,1603.654,658,383,275,0.582067,2026-05-08,103.654,101
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,aswerty,asWerty,aswerty,asWerty,,1603.3,68,41,27,0.602941,2026-05-10,103.3,10
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,__noob__,__Noob__,__noob__,__Noob__,,1602.743,860,506,354,0.588372,2026-05-10,102.743,151
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,luffydochapeudepalha,LuffyDoChapeuDePalha,luffydochapeudepalha,LuffyDoChapeuDePalha,,1602.228,1570,969,601,0.617197,2026-05-10,102.228,231
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,maccaciock,Maccaciock,maccaciock,Maccaciock,,1601.579,174,102,72,0.586207,2026-02-07,101.579,25
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,banduz,Banduz,banduz,Banduz,,1599.327,55,35,20,0.636364,2025-11-15,99.327,8
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,a_adeptoterra,A_AdeptoTerra,a_adeptoterra,A_AdeptoTerra,,1598.77,375,209,166,0.557333,2026-05-10,98.77,68
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,ziofrancone,ziofrancone,ziofrancone,ziofrancone,,1598.73,342,207,135,0.605263,2026-05-03,98.73,58
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,kampo,Kampo,kampo,Kampo,,1598.239,278,171,107,0.615108,2026-03-28,98.239,50
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,hype12232,Hype12232,hype12232,Hype12232,,1597.971,51,33,18,0.647059,2025-08-02,97.971,9
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,vini_torres,vini_torres,vini_torres,vini_torres,,1597.841,337,179,158,0.531157,2026-05-10,97.841,56
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,tamakihunter,TamakiHunter,tamakihunter,TamakiHunter,,1597.335,28,20,8,0.714286,2025-08-16,97.335,4
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,discovern,discoverN,discovern,discoverN,,1596.573,845,550,295,0.650888,2026-05-10,96.573,131
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,brvnx,Brvnx,brvnx,Brvnx,,1596.261,232,131,101,0.564655,2026-05-02,96.261,37
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,crilapeoty,CrilaPeoty,crilapeoty,CrilaPeoty,,1593.716,63,40,23,0.634921,2026-02-14,93.716,9
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,kikis,Kikis,kikis,Kikis,,1591.905,137,83,54,0.605839,2026-05-10,91.905,21
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,hughc,HughC,hughc,HughC,,1591.799,41,27,14,0.658537,2025-12-28,91.799,6
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,roter_erzengel,roter_Erzengel,roter_erzengel,roter_Erzengel,,1591.263,160,84,76,0.525,2026-05-10,91.263,30
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,_blaze66,_blaze66,_blaze66,_blaze66,,1591.226,873,462,411,0.52921,2026-05-10,91.226,139
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,adryannthehero04,AdryannTheHero04,adryannthehero04,AdryannTheHero04,,1590.314,29,20,9,0.689655,2026-05-03,90.314,4
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,heisen01,Heisen01,heisen01,Heisen01,,1589.472,231,125,106,0.541126,2026-05-01,89.472,40
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,brukidm,brukidm,brukidm,brukidm,,1589.439,22,17,5,0.772727,2025-05-31,89.439,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,atmagic,ATmagic,atmagic,ATmagic,,1588.426,21,15,6,0.714286,2026-02-28,88.426,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,muril0ambra,Muril0Ambra,muril0ambra,Muril0Ambra,,1587.467,35,23,12,0.657143,2026-03-08,87.467,5
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,beicodegeia,Beicodegeia,beicodegeia,Beicodegeia,,1585.992,912,513,399,0.5625,2026-05-10,85.992,146
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,sknerusmckwacz,SknerusMcKwacz,sknerusmckwacz,SknerusMcKwacz,,1585.455,47,30,17,0.638298,2026-03-20,85.455,7
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,cicciogire,cicciogire,cicciogire,cicciogire,,1583.765,243,133,110,0.547325,2026-05-10,83.765,51
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,juaki,JuaKi,juaki,JuaKi,,1583.538,155,77,78,0.496774,2025-10-17,83.538,26
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,mogged,Mogged,mogged,Mogged,,1582.934,149,82,67,0.550336,2026-02-14,82.934,24
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,bugsy69,Bugsy69,bugsy69,Bugsy69,,1582.584,92,49,43,0.532609,2026-04-09,82.584,21
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,xx420blazeitxx,Xx420blazeitxX,xx420blazeitxx,Xx420blazeitxX,,1581.7,59,38,21,0.644068,2025-12-28,81.7,8
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,datapusher,Datapusher,datapusher,Datapusher,,1580.435,59,34,25,0.576271,2026-05-10,80.435,9
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,mikhathara1994,Mikhathara1994,mikhathara1994,Mikhathara1994,,1580.275,261,143,118,0.547893,2026-04-18,80.275,44
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,vingadormtg,VingadorMTG,vingadormtg,VingadorMTG,,1580.159,103,59,44,0.572816,2025-03-29,80.159,16
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,cheers,Cheers,cheers,Cheers,,1580.159,21,15,6,0.714286,2025-10-26,80.159,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,franbenitez91,FranBenitez91,franbenitez91,FranBenitez91,,1580.049,36,22,14,0.611111,2026-02-22,80.049,7
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,totemsilence,totemsilence,totemsilence,totemsilence,,1579.74,133,77,56,0.578947,2026-01-03,79.74,23
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,digdude13,digdude13,digdude13,digdude13,,1577.675,37,23,14,0.621622,2025-12-28,77.675,6
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,bong0411,Bong0411,bong0411,Bong0411,,1577.367,304,162,142,0.532895,2026-03-13,77.367,53
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,yuxiaoyu,yuxiaoyu,yuxiaoyu,yuxiaoyu,,1575.937,114,64,50,0.561404,2026-05-10,75.937,17
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,macksmith,MackSmith,macksmith,MackSmith,,1575.488,33,23,10,0.69697,2025-08-02,75.488,6
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,hjc,hjc,hjc,hjc,,1575.228,31,21,10,0.677419,2025-12-25,75.228,4
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,viashinoperuano,viashinoperuano,viashinoperuano,viashinoperuano,,1575.173,579,306,273,0.528497,2026-05-10,75.173,104
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,dr. jon osterman,Dr. Jon Osterman,dr. jon osterman,Dr. Jon Osterman,,1574.8,101,55,46,0.544554,2026-04-10,74.8,21
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,tsubasa_cat,Tsubasa_Cat,tsubasa_cat,Tsubasa_Cat,,1574.467,187,108,79,0.57754,2026-05-10,74.467,36
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,chaoticmtg,ChaoticMTG,chaoticmtg,ChaoticMTG,,1574.391,223,119,104,0.533632,2026-05-10,74.391,39
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,chris-mtg-02,CHRIS-Mtg-02,chris-mtg-02,CHRIS-Mtg-02,,1573.858,88,45,43,0.511364,2026-03-28,73.858,15
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,g-monteiro,G-Monteiro,g-monteiro,G-Monteiro,,1573.441,68,36,32,0.529412,2026-05-10,73.441,12
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,daifuku,daifuku,daifuku,daifuku,,1572.916,69,38,31,0.550725,2026-05-01,72.916,10
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,lucaashok,LucaAshok,lucaashok,LucaAshok,,1572.057,52,33,19,0.634615,2026-04-09,72.057,8
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,fazparte,fazparte,fazparte,fazparte,,1572.024,168,80,88,0.47619,2026-05-08,72.024,27
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,cam_13,CAM_13,cam_13,CAM_13,,1571.839,112,58,54,0.517857,2026-05-10,71.839,18
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,o_danielakos,O_danielakos,o_danielakos,O_danielakos,,1571.274,314,168,146,0.535032,2026-03-26,71.274,58
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,thierestms,ThieresTMS,thierestms,ThieresTMS,,1570.942,21,15,6,0.714286,2025-10-03,70.942,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,pr0boszcz,PR0boszcz,pr0boszcz,PR0boszcz,,1570.457,110,66,44,0.6,2026-05-10,70.457,20
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,olati,olati,olati,olati,,1570.122,34,22,12,0.647059,2026-05-08,70.122,5
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,sebastianpozzo,sebastianpozzo,sebastianpozzo,sebastianpozzo,,1569.907,111,64,47,0.576577,2026-02-19,69.907,18
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,gilbertoantunes,GilbertoAntunes,gilbertoantunes,GilbertoAntunes,,1568.909,80,46,34,0.575,2026-03-15,68.909,17
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,shulk,Shulk,shulk,Shulk,,1568.165,31,20,11,0.645161,2025-08-17,68.165,5
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,mvanni,MVanni,mvanni,MVanni,,1567.994,35,23,12,0.657143,2025-11-15,67.994,4
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,thediabetical,thediabetical,thediabetical,thediabetical,,1567.793,48,27,21,0.5625,2026-03-27,67.793,8
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,franzisco23195,Franzisco23195,franzisco23195,Franzisco23195,,1567.468,71,37,34,0.521127,2026-03-27,67.468,14
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,fermtg,FerMTG,fermtg,FerMTG,,1567.188,103,57,46,0.553398,2026-05-10,67.188,20
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,beniscool53,beniscool53,beniscool53,beniscool53,,1566.604,21,14,7,0.666667,2026-02-22,66.604,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,ivernop,IvernOP,ivernop,IvernOP,,1566.461,356,209,147,0.587079,2026-03-22,66.461,61
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,xxsystemxx,xxSystemxx,xxsystemxx,xxSystemxx,,1566.387,136,82,54,0.602941,2025-12-13,66.387,27
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,berga_,Berga_,berga_,Berga_,,1566.19,16,12,4,0.75,2025-05-23,66.19,2
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,likeaferro,LikeAFerro,likeaferro,LikeAFerro,,1565.931,220,114,106,0.518182,2026-02-22,65.931,41
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,shikixyz,ShikiXYZ,shikixyz,ShikiXYZ,,1565.354,22,15,7,0.681818,2026-05-10,65.354,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,alessandropiraccini,AlessandroPiraccini,alessandropiraccini,AlessandroPiraccini,,1564.777,412,219,193,0.531553,2026-05-10,64.777,86
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,albreto,Albreto,albreto,Albreto,,1563.899,31,19,12,0.612903,2026-05-10,63.899,5
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,pedrastone,PedraStone,pedrastone,PedraStone,,1563.888,788,436,352,0.553299,2026-05-10,63.888,123
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,saycheese_336,SayCheese_336,saycheese_336,SayCheese_336,,1563.797,22,15,7,0.681818,2025-12-13,63.797,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,marshflats,MarshFlats,marshflats,MarshFlats,,1563.504,53,35,18,0.660377,2026-05-10,63.504,7
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,heliolima,HelioLima,heliolima,HelioLima,,1563.499,213,105,108,0.492958,2026-04-05,63.499,40
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,elfu,Elfu,elfu,Elfu,,1563.054,25,17,8,0.68,2026-02-22,63.054,4
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,al_bertor,Al_bertoR,al_bertor,Al_bertoR,,1563.045,183,96,87,0.52459,2026-05-02,63.045,29
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,hyuma,hyuma,hyuma,hyuma,,1562.65,43,24,19,0.55814,2026-05-10,62.65,8
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,igorfeitosa,IgorFeitosa,igorfeitosa,IgorFeitosa,,1562.436,21,14,7,0.666667,2026-04-05,62.436,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,kirblinxy,Kirblinxy,kirblinxy,Kirblinxy,,1561.56,403,219,184,0.543424,2026-05-10,61.56,69
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,pellaria,Pellaria,pellaria,Pellaria,,1560.956,19,13,6,0.684211,2026-05-10,60.956,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,_rash_,_rash_,_rash_,_rash_,,1560.697,169,84,85,0.497041,2026-02-14,60.697,29
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,irenicus_mfs,Irenicus_Mfs,irenicus_mfs,Irenicus_Mfs,,1560.46,21,14,7,0.666667,2026-04-10,60.46,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,oceansoul92,Oceansoul92,oceansoul92,Oceansoul92,,1560.332,173,90,83,0.520231,2026-05-01,60.332,37
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,wumbowizard,wumbowizard,wumbowizard,wumbowizard,,1560.197,26,16,10,0.615385,2026-01-04,60.197,4
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,crazymorango,CrazyMorango,crazymorango,CrazyMorango,,1560.035,254,127,127,0.5,2026-05-10,60.035,53
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,ale_mtg,Ale_Mtg,ale_mtg,Ale_Mtg,,1560.03,111,58,53,0.522523,2026-04-09,60.03,24
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,kaikas,kaikas,kaikas,kaikas,,1559.453,227,100,127,0.440529,2026-05-09,59.453,45
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,giuxgobbo,GiuxGobbo,giuxgobbo,GiuxGobbo,,1559.433,34,22,12,0.647059,2025-12-28,59.433,4
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,mahers,Mahers,mahers,Mahers,,1559.369,271,131,140,0.483395,2026-05-10,59.369,45
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,borbs,Borbs,borbs,Borbs,,1559.32,90,50,40,0.555556,2026-04-05,59.32,17
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,melanzaofficial,MelanzaOfficial,melanzaofficial,MelanzaOfficial,,1558.953,21,15,6,0.714286,2026-01-16,58.953,3
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,boucha,Boucha,boucha,Boucha,,1558.372,29,18,11,0.62069,2026-05-10,58.372,5
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,tubuwee,Tubuwee,tubuwee,Tubuwee,,1558.183,8,7,1,0.875,2025-06-13,58.183,1
player,multi-year,2025,2026,continuous,2026-05-11T02:34:04+00:00,41768,42000,2025-2026,All-time,turn1_stormcrow,turn1_stormcrow,turn1_stormcrow,turn1_stormcrow,,1557.677,29,18,11,0.62069,2025-10-05,57.677,4
