scope,window.type,window.year,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,solonggaybowsah,SoLongGayBowsah,solonggaybowsah,SoLongGayBowsah,,1492.253,5,2,3,0.4,2025-05-11,-7.747,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,zompatanfo,Zompatanfo,zompatanfo,Zompatanfo,,1492.246,3,1,2,0.333333,2025-07-12,-7.754,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,ciri80,Ciri80,ciri80,Ciri80,,1492.224,1,0,1,0,2025-03-28,-7.776,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,knighthawkrex,knighthawkrex,knighthawkrex,knighthawkrex,,1492.212,3,1,2,0.333333,2025-07-13,-7.788,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,temur4life,temur4life,temur4life,temur4life,,1492.201,13,6,7,0.461538,2025-08-02,-7.799,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,briosh1,briosh1,briosh1,briosh1,,1492.161,3,1,2,0.333333,2025-07-12,-7.839,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,impact36inc,impact36inc,impact36inc,impact36inc,,1492.134,3,1,2,0.333333,2025-01-19,-7.866,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,antoine57437,Antoine57437,antoine57437,Antoine57437,,1492.05,1,0,1,0,2025-12-28,-7.95,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,pierrepoilievre2025,PierrePoilievre2025,pierrepoilievre2025,PierrePoilievre2025,,1492.045,3,1,2,0.333333,2025-02-22,-7.955,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,theheat01,THEHEAT01,theheat01,THEHEAT01,,1492.015,9,4,5,0.444444,2025-07-13,-7.985,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,_chamytinho_,_Chamytinho_,_chamytinho_,_Chamytinho_,,1492,1,0,1,0,2025-05-16,-8,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,butakov,Butakov,butakov,Butakov,,1492,1,0,1,0,2025-01-04,-8,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,dududenunu,DuduDeNunu,dududenunu,DuduDeNunu,,1492,1,0,1,0,2025-08-02,-8,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,famechimica,FaMecHiMiCa,famechimica,FaMecHiMiCa,,1492,1,0,1,0,2025-08-02,-8,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,ipbanned,ipbanned,ipbanned,ipbanned,,1492,1,0,1,0,2025-02-22,-8,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,pacman2810,Pacman2810,pacman2810,Pacman2810,,1492,1,0,1,0,2025-03-16,-8,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,themelkman,TheMelkMan,themelkman,TheMelkMan,,1492,1,0,1,0,2025-01-05,-8,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,katuo079595,katuo079595,katuo079595,katuo079595,,1491.94,3,1,2,0.333333,2025-07-13,-8.06,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,trm,trM,trm,trM,,1491.938,6,2,4,0.333333,2025-11-15,-8.062,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,_zodiak,_ZodiaK,_zodiak,_ZodiaK,,1491.896,18,8,10,0.444444,2025-12-14,-8.104,3
