scope,window.type,window.year,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,mmfood:::Mono Blue Terror,Mmfood (Mono Blue Terror),mmfood,Mmfood,Mono Blue Terror,1493.589,7,3,4,0.428571,2024-09-08,-6.411,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,memecat:::Grixis Affinity,memecat (Grixis Affinity),memecat,memecat,Grixis Affinity,1493.586,3,1,2,0.333333,2024-07-19,-6.414,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,klien7:::UNKNOWN,klien7 (UNKNOWN),klien7,klien7,UNKNOWN,1493.575,7,3,4,0.428571,2024-07-07,-6.425,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,brivenix:::No Show,Brivenix (No Show),brivenix,Brivenix,No Show,1493.558,1,0,1,0,2024-08-25,-6.442,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,rgrzywocz:::Temur Wildfire,RGrzywocz (Temur Wildfire),rgrzywocz,RGrzywocz,Temur Wildfire,1493.555,5,2,3,0.4,2024-04-07,-6.445,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,navas:::Mono Blue Terror,Navas (Mono Blue Terror),navas,Navas,Mono Blue Terror,1493.507,5,2,3,0.4,2024-08-11,-6.493,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,befa:::Hexproof,Befa (Hexproof),befa,Befa,Hexproof,1493.501,9,4,5,0.444444,2024-07-06,-6.499,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,isacconoli:::Dimir Fae,IsacConoli (Dimir Fae),isacconoli,IsacConoli,Dimir Fae,1493.498,5,2,3,0.4,2024-03-24,-6.502,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,darthkid:::Dimir Terror,Darthkid (Dimir Terror),darthkid,Darthkid,Dimir Terror,1493.486,5,2,3,0.4,2024-10-12,-6.514,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,mcwinsauce:::Affinity,McWinSauce (Affinity),mcwinsauce,McWinSauce,Affinity,1493.478,5,2,3,0.4,2024-05-25,-6.522,1
