scope,window.type,window.year,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,mahers,Mahers,mahers,Mahers,,1615.311,362,178,184,0.491713,2024-12-01,115.311,61
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,captain_tsubasa,Captain_Tsubasa,captain_tsubasa,Captain_Tsubasa,,1613.738,147,92,55,0.62585,2024-12-21,113.738,21
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,alessandropiraccini,AlessandroPiraccini,alessandropiraccini,AlessandroPiraccini,,1612.919,78,51,27,0.653846,2024-10-12,112.919,12
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,outzeroo,outZEROo,outzeroo,outZEROo,,1612.048,613,321,292,0.523654,2024-12-29,112.048,103
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,paulocabral_br,PauloCabral_Br,paulocabral_br,PauloCabral_Br,,1609.813,383,195,188,0.509138,2024-08-25,109.813,63
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,msskinbolic,msskinbolic,msskinbolic,msskinbolic,,1607.818,184,106,78,0.576087,2024-12-21,107.818,29
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,wcl,wcl,wcl,wcl,,1603.541,100,57,43,0.57,2024-11-09,103.541,15
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,denisevichalexey,DenisevichAlexey,denisevichalexey,DenisevichAlexey,,1602.936,150,96,54,0.64,2024-08-24,102.936,25
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,trivothegreat,TrivoTheGreat,trivothegreat,TrivoTheGreat,,1595.678,133,73,60,0.548872,2024-09-08,95.678,23
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,rgrzywocz,RGrzywocz,rgrzywocz,RGrzywocz,,1595.093,87,54,33,0.62069,2024-12-29,95.093,13
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,gybird,gybird,gybird,gybird,,1594.864,76,47,29,0.618421,2024-07-06,94.864,11
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,mistertwin,MisterTwin,mistertwin,MisterTwin,,1594.495,273,129,144,0.472527,2024-12-29,94.495,48
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,hype12232,Hype12232,hype12232,Hype12232,,1594.181,36,23,13,0.638889,2024-10-12,94.181,6
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,beicodegeia,Beicodegeia,beicodegeia,Beicodegeia,,1589.418,734,444,290,0.604905,2024-12-29,89.418,111
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,nammersquats,Nammersquats,nammersquats,Nammersquats,,1589.367,24,18,6,0.75,2024-07-20,89.367,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,condescend,Condescend,condescend,Condescend,,1588.795,21,16,5,0.761905,2024-10-27,88.795,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,ritualsinkhole,RitualSinkhole,ritualsinkhole,RitualSinkhole,,1588.681,85,54,31,0.635294,2024-12-15,88.681,15
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,broa,Broa,broa,Broa,,1587.984,62,38,24,0.612903,2024-10-25,87.984,9
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,jose guillermo,Jose Guillermo,jose guillermo,Jose Guillermo,,1587.909,336,167,169,0.497024,2024-12-27,87.909,54
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,pedrastone,PedraStone,pedrastone,PedraStone,,1587.726,474,253,221,0.533755,2024-12-29,87.726,74
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,seasonofmists,seasonofmists,seasonofmists,seasonofmists,,1586.307,348,203,145,0.583333,2024-12-21,86.307,57
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,eccelleente,eccelleente,eccelleente,eccelleente,,1583.481,28,19,9,0.678571,2024-11-17,83.481,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,graciasportanto,Graciasportanto,graciasportanto,Graciasportanto,,1582.441,60,38,22,0.633333,2024-05-24,82.441,9
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,ramelao,Ramelao,ramelao,Ramelao,,1580.749,115,61,54,0.530435,2024-08-11,80.749,19
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,godofslaughter,GodOfSlaughter,godofslaughter,GodOfSlaughter,,1580.4,27,19,8,0.703704,2024-09-29,80.4,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,newbarola,newbarola,newbarola,newbarola,,1580.327,316,163,153,0.515823,2024-11-22,80.327,51
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,zaaaamu,ZAAAAMU,zaaaamu,ZAAAAMU,,1579.678,118,68,50,0.576271,2024-06-29,79.678,17
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,othavirium,othavirium,othavirium,othavirium,,1578.802,83,47,36,0.566265,2024-12-29,78.802,14
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,maat33,maat33,maat33,maat33,,1578.607,33,21,12,0.636364,2024-11-24,78.607,5
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,marzaboi,marzaboi,marzaboi,marzaboi,,1578.282,115,68,47,0.591304,2024-12-27,78.282,20
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,walker735,Walker735,walker735,Walker735,,1578.278,248,140,108,0.564516,2024-12-29,78.278,38
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,mikhathara1994,Mikhathara1994,mikhathara1994,Mikhathara1994,,1576.961,127,67,60,0.527559,2024-12-15,76.961,20
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,liv_one,Liv_One,liv_one,Liv_One,,1575.317,63,38,25,0.603175,2024-07-06,75.317,9
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,darius89,darius89,darius89,darius89,,1573.655,37,23,14,0.621622,2024-10-12,73.655,5
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,crazymorango,CrazyMorango,crazymorango,CrazyMorango,,1573.592,101,52,49,0.514851,2024-12-29,73.592,18
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,rclint21,RClint21,rclint21,RClint21,,1571.726,88,50,38,0.568182,2024-12-22,71.726,18
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,kinghairy,KingHairy,kinghairy,KingHairy,,1571.348,38,25,13,0.657895,2024-10-25,71.348,7
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,boom_bust,boom_bust,boom_bust,boom_bust,,1571.102,356,183,173,0.514045,2024-12-29,71.102,57
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,foresterf,Foresterf,foresterf,Foresterf,,1570.17,267,158,109,0.59176,2024-12-21,70.17,42
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,jwaves,jwaves,jwaves,jwaves,,1570.092,213,126,87,0.591549,2024-12-29,70.092,31
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,g-monteiro,G-Monteiro,g-monteiro,G-Monteiro,,1568.112,77,43,34,0.558442,2024-10-12,68.112,11
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,itsswiftytime,ItsSwiftyTime,itsswiftytime,ItsSwiftyTime,,1567.596,23,16,7,0.695652,2024-07-20,67.596,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,holdtheelle,HoldTheElle,holdtheelle,HoldTheElle,,1566.569,21,15,6,0.714286,2024-12-29,66.569,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,windup_emma,Windup_Emma,windup_emma,Windup_Emma,,1566.454,47,29,18,0.617021,2024-04-21,66.454,7
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,albana,albana,albana,albana,,1566.257,22,15,7,0.681818,2024-07-06,66.257,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,lucasg1ggs,LucasG1ggs,lucasg1ggs,LucasG1ggs,,1565.993,223,109,114,0.488789,2024-12-22,65.993,37
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,alienware_,AliEnWaRe_,alienware_,AliEnWaRe_,,1564.402,191,107,84,0.560209,2024-12-21,64.402,30
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,mogg_flunkies,Mogg_Flunkies,mogg_flunkies,Mogg_Flunkies,,1564.147,10,9,1,0.9,2024-06-08,64.147,1
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,countertopgarchomp,CounterTopGarchomp,countertopgarchomp,CounterTopGarchomp,,1563.151,50,30,20,0.6,2024-10-12,63.151,7
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,buddythefrog,BuddyTheFrog,buddythefrog,BuddyTheFrog,,1562.992,116,58,58,0.5,2024-12-27,62.992,19
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,amanatease,aManatease,amanatease,aManatease,,1562.716,31,20,11,0.645161,2024-10-12,62.716,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,natalino_91,Natalino_91,natalino_91,Natalino_91,,1562.596,20,14,6,0.7,2024-10-12,62.596,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,pinolo_cosmico,Pinolo_Cosmico,pinolo_cosmico,Pinolo_Cosmico,,1562.397,44,26,18,0.590909,2024-11-02,62.397,7
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,jundilion,jundilion,jundilion,jundilion,,1561.63,20,14,6,0.7,2024-09-27,61.63,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,echanez,Echanez,echanez,Echanez,,1561.214,36,21,15,0.583333,2024-11-03,61.214,5
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,_against_,_against_,_against_,_against_,,1560.868,241,127,114,0.526971,2024-12-20,60.868,41
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,terminus0,Terminus0,terminus0,Terminus0,,1558.681,195,108,87,0.553846,2024-12-29,58.681,41
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,jpsn54,Jpsn54,jpsn54,Jpsn54,,1557.912,36,22,14,0.611111,2024-07-06,57.912,6
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,loerien,Loerien,loerien,Loerien,,1557.658,32,20,12,0.625,2024-11-03,57.658,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,gall,GALL,gall,GALL,,1557.617,47,28,19,0.595745,2024-12-22,57.617,7
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,xatrith,Xatrith,xatrith,Xatrith,,1557.6,36,21,15,0.583333,2024-11-24,57.6,6
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,felix01,Felix01,felix01,Felix01,,1556.96,26,16,10,0.615385,2024-08-18,56.96,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,purgatory_01,Purgatory_01,purgatory_01,Purgatory_01,,1556.948,283,152,131,0.537102,2024-12-22,56.948,44
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,vonschwarz8,vonSchwarz8,vonschwarz8,vonSchwarz8,,1556.335,12,9,3,0.75,2024-10-13,56.335,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,bolov0,bolov0,bolov0,bolov0,,1556.229,45,29,16,0.644444,2024-11-22,56.229,7
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,nathansteuer,nathansteuer,nathansteuer,nathansteuer,,1556.197,15,11,4,0.733333,2024-06-08,56.197,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,bernardocssa,bernardocssa,bernardocssa,bernardocssa,,1556.083,36,22,14,0.611111,2024-12-08,56.083,6
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,imthekiing,imthekiing,imthekiing,imthekiing,,1555.959,21,14,7,0.666667,2024-09-07,55.959,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,gregoriusil,Gregoriusil,gregoriusil,Gregoriusil,,1555.646,94,51,43,0.542553,2024-11-17,55.646,17
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,quemario,QueMario,quemario,QueMario,,1554.748,25,16,9,0.64,2024-11-17,54.748,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,fondaparinoux,fondaparinoux,fondaparinoux,fondaparinoux,,1554.597,27,17,10,0.62963,2024-07-21,54.597,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,selkcahs,Selkcahs,selkcahs,Selkcahs,,1554.509,111,67,44,0.603604,2024-10-12,54.509,16
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,edgo,edgo,edgo,edgo,,1554.499,63,34,29,0.539683,2024-12-22,54.499,11
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,galeogiao,galeogiao,galeogiao,galeogiao,,1554.246,283,157,126,0.55477,2024-12-27,54.246,46
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,cabezadebolo,Cabezadebolo,cabezadebolo,Cabezadebolo,,1553.871,36,21,15,0.583333,2024-11-08,53.871,6
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,knightsqueenvi,KnightsQueenVI,knightsqueenvi,KnightsQueenVI,,1553.227,8,7,1,0.875,2024-08-18,53.227,1
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,gartuyzz,gartuyzz,gartuyzz,gartuyzz,,1553.091,27,17,10,0.62963,2024-10-12,53.091,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,lordegg,LordEgg,lordegg,LordEgg,,1552.95,52,31,21,0.596154,2024-08-31,52.95,9
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,db_sodeq,DB_sodeq,db_sodeq,DB_sodeq,,1552.86,15,11,4,0.733333,2024-11-16,52.86,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,alscec,alscec,alscec,alscec,,1552.611,37,23,14,0.621622,2024-10-12,52.611,6
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,ivernop,IvernOP,ivernop,IvernOP,,1552.449,355,178,177,0.501408,2024-12-29,52.449,61
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,hjc,hjc,hjc,hjc,,1552.245,24,15,9,0.625,2024-08-03,52.245,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,cam_13,CAM_13,cam_13,CAM_13,,1551.913,24,14,10,0.583333,2024-08-23,51.913,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,akvsjj,AKvsJJ,akvsjj,AKvsJJ,,1551.875,36,20,16,0.555556,2024-10-27,51.875,6
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,gds-in-modern,GDS-in-modern,gds-in-modern,GDS-in-modern,,1551.866,16,11,5,0.6875,2024-11-24,51.866,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,fragoel2,Fragoel2,fragoel2,Fragoel2,,1551.073,22,14,8,0.636364,2024-12-01,51.073,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,maccaciock,Maccaciock,maccaciock,Maccaciock,,1550.873,93,42,51,0.451613,2024-12-14,50.873,15
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,kefwyn,Kefwyn,kefwyn,Kefwyn,,1550.795,20,13,7,0.65,2024-10-12,50.795,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,giorgiocombo,GiorgioCombo,giorgiocombo,GiorgioCombo,,1550.389,39,23,16,0.589744,2024-08-18,50.389,6
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,bokyfloky,BokyFloky,bokyfloky,BokyFloky,,1550.169,138,79,59,0.572464,2024-08-16,50.169,22
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,regis_hangar49,Regis_Hangar49,regis_hangar49,Regis_Hangar49,,1550.044,13,9,4,0.692308,2024-11-08,50.044,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,lokes123,lokes123,lokes123,lokes123,,1549.858,19,13,6,0.684211,2024-12-29,49.858,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,tyerube1618,Tyerube1618,tyerube1618,Tyerube1618,,1549.855,416,220,196,0.528846,2024-12-29,49.855,80
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,selekt,selekt,selekt,selekt,,1549.596,29,18,11,0.62069,2024-09-15,49.596,5
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,nv_goblin,nv_goblin,nv_goblin,nv_goblin,,1548.849,20,13,7,0.65,2024-12-06,48.849,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,yprincipe,yPrincipe,yprincipe,yPrincipe,,1548.784,14,10,4,0.714286,2024-11-16,48.784,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,liv_br,Liv_BR,liv_br,Liv_BR,,1548.472,126,67,59,0.531746,2024-07-07,48.472,19
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,hamuda,Hamuda,hamuda,Hamuda,,1548.458,545,319,226,0.585321,2024-12-29,48.458,88
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,tiagofuguete,TiagoFuguete,tiagofuguete,TiagoFuguete,,1547.892,251,130,121,0.517928,2024-12-29,47.892,41
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,kirblinxy,Kirblinxy,kirblinxy,Kirblinxy,,1547.48,360,185,175,0.513889,2024-12-21,47.48,62
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,lostonkato,lostonkato,lostonkato,lostonkato,,1547.02,36,20,16,0.555556,2024-10-12,47.02,5
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,andrea94,Andrea94,andrea94,Andrea94,,1546.752,107,63,44,0.588785,2024-12-22,46.752,19
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,tryhardmol,TryHardMol,tryhardmol,TryHardMol,,1546.61,85,48,37,0.564706,2024-10-04,46.61,13
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,starlliege,Starlliege,starlliege,Starlliege,,1545.974,21,13,8,0.619048,2024-11-30,45.974,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,izzy-wilde,izzy-wilde,izzy-wilde,izzy-wilde,,1545.513,15,10,5,0.666667,2024-11-15,45.513,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,mitchellsocks,Mitchellsocks,mitchellsocks,Mitchellsocks,,1545.244,13,9,4,0.692308,2024-08-11,45.244,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,fj_rodman,fj_rodman,fj_rodman,fj_rodman,,1544.772,9,7,2,0.777778,2024-10-19,44.772,1
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,yuxiaoyu,yuxiaoyu,yuxiaoyu,yuxiaoyu,,1544.206,301,172,129,0.571429,2024-10-12,44.206,48
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,fisicman,Fisicman,fisicman,Fisicman,,1544.206,9,7,2,0.777778,2024-07-06,44.206,1
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,mogged,Mogged,mogged,Mogged,,1544.113,339,192,147,0.566372,2024-12-06,44.113,52
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,buenosloko,BuenosLoko,buenosloko,BuenosLoko,,1543.76,21,13,8,0.619048,2024-09-14,43.76,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,mattn,mattn,mattn,mattn,,1543.504,9,7,2,0.777778,2024-07-06,43.504,1
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,lucabireskusku,Lucabireskusku,lucabireskusku,Lucabireskusku,,1543.499,17,11,6,0.647059,2024-07-12,43.499,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,mrskittles,MrSkittles,mrskittles,MrSkittles,,1543.344,15,10,5,0.666667,2024-05-05,43.344,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,yugi_muto,Yugi_Muto,yugi_muto,Yugi_Muto,,1543.302,26,15,11,0.576923,2024-12-20,43.302,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,ziofrancone,ziofrancone,ziofrancone,ziofrancone,,1543.185,200,112,88,0.56,2024-12-22,43.185,33
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,supercow12653,SuperCow12653,supercow12653,SuperCow12653,,1543.02,46,27,19,0.586957,2024-12-06,43.02,7
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,beenew,Beenew,beenew,Beenew,,1542.597,23,14,9,0.608696,2024-07-06,42.597,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,wolek,Wolek,wolek,Wolek,,1542.46,25,15,10,0.6,2024-12-29,42.46,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,shade_scorpion,Shade_Scorpion,shade_scorpion,Shade_Scorpion,,1542.074,18,11,7,0.611111,2024-07-20,42.074,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,thiguyagain365164,ThiGuyAgain365164,thiguyagain365164,ThiGuyAgain365164,,1541.544,15,10,5,0.666667,2024-10-12,41.544,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,kakaroto86,Kakaroto86,kakaroto86,Kakaroto86,,1541.283,19,12,7,0.631579,2024-12-08,41.283,3
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,oceansoul92,Oceansoul92,oceansoul92,Oceansoul92,,1540.781,233,118,115,0.506438,2024-12-29,40.781,45
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,magician15,Magician15,magician15,Magician15,,1540.687,36,20,16,0.555556,2024-07-07,40.687,6
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,nicknorman,NickNorman,nicknorman,NickNorman,,1540.646,353,169,184,0.478754,2024-12-29,40.646,60
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,muril0ambra,Muril0Ambra,muril0ambra,Muril0Ambra,,1540.51,9,7,2,0.777778,2024-07-06,40.51,1
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,manny-,Manny-,manny-,Manny-,,1540.157,92,51,41,0.554348,2024-12-15,40.157,14
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,sulleycrusher,SulleyCrusher,sulleycrusher,SulleyCrusher,,1540.132,9,7,2,0.777778,2024-07-06,40.132,1
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,dragtar,dragtar,dragtar,dragtar,,1540.083,29,15,14,0.517241,2024-12-22,40.083,5
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,_rash_,_rash_,_rash_,_rash_,,1539.94,34,19,15,0.558824,2024-12-27,39.94,5
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,b1ast,b1ast,b1ast,b1ast,,1539.602,17,11,6,0.647059,2024-07-07,39.602,2
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,niederschatten,Niederschatten,niederschatten,Niederschatten,,1539.546,235,125,110,0.531915,2024-12-21,39.546,40
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,mentalmisstep,MentalMisstep,mentalmisstep,MentalMisstep,,1538.916,18,11,7,0.611111,2024-11-17,38.916,4
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,doblep,DobleP,doblep,DobleP,,1538.9,309,142,167,0.459547,2024-12-27,38.9,54
player,seasonal,2024,2026-05-02T03:43:10-03:00,22175,22200,2024,2024,nuninman,nuninman,nuninman,nuninman,,1538.478,21,13,8,0.619048,2024-05-05,38.478,3
