scope,window.type,window.startYear,window.endYear,window.mode,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,laslangaston,laslanGaston,laslangaston,laslanGaston,,1477.834,7,2,5,0.285714,2025-07-06,-22.166,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,_tilt_,_Tilt_,_tilt_,_Tilt_,,1477.825,3,0,3,0,2025-08-10,-22.175,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,pokerswizard,pokerswizard,pokerswizard,pokerswizard,,1477.812,26,10,16,0.384615,2025-06-29,-22.188,6
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,bonzin,bonzin,bonzin,bonzin,,1477.797,5,1,4,0.2,2025-10-03,-22.203,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,grantfly,Grantfly,grantfly,Grantfly,,1477.769,3,0,3,0,2024-07-06,-22.231,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,microman900,microman900,microman900,microman900,,1477.755,7,2,5,0.285714,2025-06-08,-22.245,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,deleon91,deleon91,deleon91,deleon91,,1477.753,31,13,18,0.419355,2025-11-11,-22.247,5
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,gabizynn,Gabizynn,gabizynn,Gabizynn,,1477.747,5,1,4,0.2,2024-12-27,-22.253,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,m1ky,M1KY,m1ky,M1KY,,1477.745,3,0,3,0,2025-03-07,-22.255,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,deluxeicoff,deluxeicoff,deluxeicoff,deluxeicoff,,1477.701,3,0,3,0,2024-12-15,-22.299,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,skullpture,Skullpture,skullpture,Skullpture,,1477.692,9,3,6,0.333333,2024-07-06,-22.308,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,tao_bye_bye,tao_bye_bye,tao_bye_bye,tao_bye_bye,,1477.65,3,0,3,0,2025-02-02,-22.35,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,bullz0eye,Bullz0Eye,bullz0eye,Bullz0Eye,,1477.646,59,27,32,0.457627,2024-07-21,-22.354,11
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,makoobi,Makoobi,makoobi,Makoobi,,1477.582,20,8,12,0.4,2025-12-12,-22.418,4
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,_zodiak,_ZodiaK,_zodiak,_ZodiaK,,1477.574,27,11,16,0.407407,2024-12-22,-22.426,5
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,hampuse1,Hampuse1,hampuse1,Hampuse1,,1477.566,108,57,51,0.527778,2024-11-30,-22.434,17
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,scipios,scipios,scipios,scipios,,1477.492,5,1,4,0.2,2024-06-08,-22.508,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,stantuffodado88,stantuffodado88,stantuffodado88,stantuffodado88,,1477.456,3,0,3,0,2025-01-05,-22.544,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,bahsis,Bahsis,bahsis,Bahsis,,1477.455,49,21,28,0.428571,2025-12-14,-22.545,8
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,sisifo94,Sisifo94,sisifo94,Sisifo94,,1477.453,54,22,32,0.407407,2024-12-22,-22.547,10
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,soxos,sOxOs,soxos,sOxOs,,1477.424,3,0,3,0,2025-03-14,-22.576,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,ben_snipes,ben_snipes,ben_snipes,ben_snipes,,1477.406,3,0,3,0,2025-06-21,-22.594,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,baffobagnato,BaffoBagnato,baffobagnato,BaffoBagnato,,1477.404,5,1,4,0.2,2024-12-27,-22.596,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,simarisu,Simarisu,simarisu,Simarisu,,1477.403,5,1,4,0.2,2024-10-05,-22.597,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,fazparte,fazparte,fazparte,fazparte,,1477.402,9,3,6,0.333333,2025-12-28,-22.598,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,fenrirgrey,FenrirGrey,fenrirgrey,FenrirGrey,,1477.383,3,0,3,0,2025-06-15,-22.617,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,gifts216,GIFTS216,gifts216,GIFTS216,,1477.33,3,0,3,0,2025-03-21,-22.67,3
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,jordanescu,Jordanescu,jordanescu,Jordanescu,,1477.292,9,3,6,0.333333,2025-07-13,-22.708,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,16toneladas,16Toneladas,16toneladas,16Toneladas,,1477.271,3,0,3,0,2025-07-12,-22.729,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,slushysnow4,SlushySnow4,slushysnow4,SlushySnow4,,1477.26,3,0,3,0,2024-07-28,-22.74,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,melver,Melver,melver,Melver,,1477.257,5,1,4,0.2,2024-11-24,-22.743,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,clamego,clamego,clamego,clamego,,1477.249,19,8,11,0.421053,2024-10-12,-22.751,4
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,ewerb123,ewerb123,ewerb123,ewerb123,,1477.243,15,5,10,0.333333,2024-11-17,-22.757,3
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,sardukar,Sardukar,sardukar,Sardukar,,1477.212,5,1,4,0.2,2024-12-27,-22.788,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,andrw1232,andrw1232,andrw1232,andrw1232,,1477.2,5,1,4,0.2,2025-04-06,-22.8,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,davidallen101,davidallen101,davidallen101,davidallen101,,1477.172,7,2,5,0.285714,2025-01-05,-22.828,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,freakflag,freakflag,freakflag,freakflag,,1477.159,9,3,6,0.333333,2024-07-06,-22.841,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,thediabetical,thediabetical,thediabetical,thediabetical,,1477.136,28,12,16,0.428571,2025-07-11,-22.864,5
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,lilgummy,LilGummy,lilgummy,LilGummy,,1477.112,5,1,4,0.2,2025-11-27,-22.888,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,cosky2003,cosky2003,cosky2003,cosky2003,,1477.106,5,1,4,0.2,2025-10-12,-22.894,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,chironthemage,ChironTheMage,chironthemage,ChironTheMage,,1477.097,9,3,6,0.333333,2025-07-13,-22.903,1
