scope,window.type,window.startYear,window.endYear,window.mode,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,marshflats,MarshFlats,marshflats,MarshFlats,,1613.413,95,56,39,0.589474,2025-11-30,113.413,14
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,outzeroo,outZEROo,outzeroo,outZEROo,,1612.547,1236,688,548,0.556634,2025-12-28,112.547,201
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,countertopgarchomp,CounterTopGarchomp,countertopgarchomp,CounterTopGarchomp,,1612.363,178,104,74,0.58427,2025-12-28,112.363,26
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,__noob__,__Noob__,__noob__,__Noob__,,1612.294,809,450,359,0.556242,2025-12-28,112.294,148
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,hetare_ane,hetare_ane,hetare_ane,hetare_ane,,1611.836,393,202,191,0.513995,2025-12-27,111.836,64
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,ff7,ff7,ff7,ff7,,1611.348,78,49,29,0.628205,2025-11-22,111.348,11
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,luminati,Luminati,luminati,Luminati,,1611.139,1147,657,490,0.572799,2025-12-28,111.139,180
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,oskiyaa,oskiyaa,oskiyaa,oskiyaa,,1610.728,389,216,173,0.55527,2025-11-29,110.728,63
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,paulocabral_br,PauloCabral_Br,paulocabral_br,PauloCabral_Br,,1609.813,383,195,188,0.509138,2024-08-25,109.813,63
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,totemsilence,totemsilence,totemsilence,totemsilence,,1609.068,253,149,104,0.588933,2025-12-28,109.068,40
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,likeaferro,LikeAFerro,likeaferro,LikeAFerro,,1607.985,315,162,153,0.514286,2025-08-16,107.985,54
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,foresterf,Foresterf,foresterf,Foresterf,,1607.355,276,165,111,0.597826,2025-01-18,107.355,43
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,galeogiao,galeogiao,galeogiao,galeogiao,,1607.117,605,323,282,0.533884,2025-12-28,107.117,99
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,kampo,Kampo,kampo,Kampo,,1607.019,569,327,242,0.574692,2025-12-14,107.019,101
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,barff,barff,barff,barff,,1604.998,586,358,228,0.610922,2025-12-26,104.998,96
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,fermtg,FerMTG,fermtg,FerMTG,,1604.526,265,139,126,0.524528,2025-08-15,104.526,52
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,hjc,hjc,hjc,hjc,,1603.519,55,36,19,0.654545,2025-12-25,103.519,8
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,denisevichalexey,DenisevichAlexey,denisevichalexey,DenisevichAlexey,,1602.936,150,96,54,0.64,2024-08-24,102.936,25
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,nmt_sco94,NMT_sco94,nmt_sco94,NMT_sco94,,1602.736,1005,531,474,0.528358,2025-12-28,102.736,183
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,tamakihunter,TamakiHunter,tamakihunter,TamakiHunter,,1599.974,28,20,8,0.714286,2025-08-16,99.974,4
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,vingadormtg,VingadorMTG,vingadormtg,VingadorMTG,,1598.802,131,72,59,0.549618,2025-03-29,98.802,21
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,maccaciock,Maccaciock,maccaciock,Maccaciock,,1597.207,255,137,118,0.537255,2025-12-28,97.207,38
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,gybird,gybird,gybird,gybird,,1594.864,76,47,29,0.618421,2024-07-06,94.864,11
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,mikhathara1994,Mikhathara1994,mikhathara1994,Mikhathara1994,,1593.589,333,181,152,0.543544,2025-11-16,93.589,53
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,rooney56,Rooney56,rooney56,Rooney56,,1593.105,56,35,21,0.625,2025-01-05,93.105,9
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,seasonofmists,seasonofmists,seasonofmists,seasonofmists,,1592.316,645,379,266,0.587597,2025-11-16,92.316,107
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,xx420blazeitxx,Xx420blazeitxX,xx420blazeitxx,Xx420blazeitxX,,1590.759,65,42,23,0.646154,2025-12-28,90.759,9
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,sknerusmckwacz,SknerusMcKwacz,sknerusmckwacz,SknerusMcKwacz,,1590.308,26,18,8,0.692308,2025-12-28,90.308,3
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,juaki,JuaKi,juaki,JuaKi,,1590.113,242,119,123,0.491736,2025-10-17,90.113,41
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,melanzaofficial,MelanzaOfficial,melanzaofficial,MelanzaOfficial,,1589.511,18,15,3,0.833333,2025-06-07,89.511,2
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,condescend,Condescend,condescend,Condescend,,1588.795,21,16,5,0.761905,2024-10-27,88.795,3
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,billsive,billsive,billsive,billsive,,1587.839,156,87,69,0.557692,2025-11-02,87.839,27
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,a_adeptoterra,A_AdeptoTerra,a_adeptoterra,A_AdeptoTerra,,1586.728,338,187,151,0.553254,2025-12-28,86.728,60
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,pinolo_cosmico,Pinolo_Cosmico,pinolo_cosmico,Pinolo_Cosmico,,1586.158,61,37,24,0.606557,2025-11-15,86.158,9
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,pedrastone,PedraStone,pedrastone,PedraStone,,1586.147,1133,617,516,0.544572,2025-12-28,86.147,176
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,triso,Triso,triso,Triso,,1585.997,86,53,33,0.616279,2025-11-21,85.997,12
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,viashinoperuano,viashinoperuano,viashinoperuano,viashinoperuano,,1585.5,332,172,160,0.518072,2025-12-28,85.5,61
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,alleyezonme,Alleyezonme,alleyezonme,Alleyezonme,,1584.434,347,186,161,0.536023,2025-12-28,84.434,60
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,gilbertoantunes,GilbertoAntunes,gilbertoantunes,GilbertoAntunes,,1584.37,65,37,28,0.569231,2025-12-27,84.37,12
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,chaoticmtg,ChaoticMTG,chaoticmtg,ChaoticMTG,,1583.671,212,106,106,0.5,2025-12-21,83.671,38
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,hughc,HughC,hughc,HughC,,1583.167,89,48,41,0.539326,2025-12-28,83.167,13
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,db_sodeq,DB_Sodeq,db_sodeq,DB_Sodeq,,1582.563,43,28,15,0.651163,2025-12-07,82.563,6
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,cicciogire,cicciogire,cicciogire,cicciogire,,1582.457,304,146,158,0.480263,2025-12-28,82.457,66
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,graciasportanto,Graciasportanto,graciasportanto,Graciasportanto,,1582.441,60,38,22,0.633333,2024-05-24,82.441,9
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,cheers,Cheers,cheers,Cheers,,1581.84,21,15,6,0.714286,2025-10-26,81.84,3
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,nicknorman,NickNorman,nicknorman,NickNorman,,1581.703,819,412,407,0.503053,2025-12-28,81.703,138
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,lucaashok,LucaAshok,lucaashok,LucaAshok,,1581.045,23,17,6,0.73913,2025-11-27,81.045,3
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,ramelao,Ramelao,ramelao,Ramelao,,1580.749,115,61,54,0.530435,2024-08-11,80.749,19
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,mikibairon96,Mikibairon96,mikibairon96,Mikibairon96,,1580.377,68,38,30,0.558824,2025-10-31,80.377,11
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,boytriton,boytriton,boytriton,boytriton,,1580.08,170,86,84,0.505882,2025-12-28,80.08,30
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,zaaaamu,ZAAAAMU,zaaaamu,ZAAAAMU,,1579.678,118,68,50,0.576271,2024-06-29,79.678,17
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,boom_bust,boom_bust,boom_bust,boom_bust,,1579.532,823,451,372,0.547995,2025-12-28,79.532,129
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,macksmith,MackSmith,macksmith,MackSmith,,1579.194,59,36,23,0.610169,2025-08-02,79.194,11
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,maat33,maat33,maat33,maat33,,1578.607,33,21,12,0.636364,2024-11-24,78.607,5
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,elfu,Elfu,elfu,Elfu,,1578.182,22,16,6,0.727273,2025-08-02,78.182,3
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,digdude13,digdude13,digdude13,digdude13,,1578.053,37,23,14,0.621622,2025-12-28,78.053,6
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,brukidm,brukidm,brukidm,brukidm,,1577.289,25,17,8,0.68,2025-05-31,77.289,4
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,majorfurry,MajorFurry,majorfurry,MajorFurry,,1576.389,177,99,78,0.559322,2025-12-26,76.389,30
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,wolf777,wolf777,wolf777,wolf777,,1576.232,239,123,116,0.514644,2025-12-28,76.232,45
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,othavirium,othavirium,othavirium,othavirium,,1576.163,138,76,62,0.550725,2025-07-12,76.163,24
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,liv_one,Liv_One,liv_one,Liv_One,,1575.317,63,38,25,0.603175,2024-07-06,75.317,9
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,crilapeoty,CrilaPeoty,crilapeoty,CrilaPeoty,,1575.234,50,31,19,0.62,2025-12-25,75.234,7
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,kraca11,kraca11,kraca11,kraca11,,1574.832,38,24,14,0.631579,2025-09-20,74.832,6
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,kinghairy,KingHairy,kinghairy,KingHairy,,1573.212,45,29,16,0.644444,2025-04-05,73.212,9
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,matheusponciano,MatheusPonciano,matheusponciano,MatheusPonciano,,1572.363,130,66,64,0.507692,2025-12-28,72.363,20
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,ritualsinkhole,RitualSinkhole,ritualsinkhole,RitualSinkhole,,1572.321,119,72,47,0.605042,2025-05-16,72.321,21
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,quemario,QueMario,quemario,QueMario,,1571.25,373,200,173,0.536193,2025-12-07,71.25,57
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,kikis,Kikis,kikis,Kikis,,1570.945,122,73,49,0.598361,2025-12-28,70.945,19
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,thxrhys,THXrhys,thxrhys,THXrhys,,1570.868,43,26,17,0.604651,2025-07-12,70.868,6
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,jpsn54,Jpsn54,jpsn54,Jpsn54,,1570.856,57,34,23,0.596491,2025-06-07,70.856,9
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,shulk,Shulk,shulk,Shulk,,1570.793,31,20,11,0.645161,2025-08-17,70.793,5
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,xxsystemxx,xxSystemxx,xxsystemxx,xxSystemxx,,1570.654,136,82,54,0.602941,2025-12-13,70.654,27
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,_babbuja_,_Babbuja_,_babbuja_,_Babbuja_,,1569.012,29,18,11,0.62069,2025-12-27,69.012,5
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,jready,jready,jready,jready,,1568.862,11,9,2,0.818182,2025-12-28,68.862,1
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,wabodabo,wabodabo,wabodabo,wabodabo,,1568.304,82,45,37,0.54878,2025-12-28,68.304,14
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,al_bertor,Al_bertoR,al_bertor,Al_bertoR,,1568.153,197,101,96,0.51269,2025-12-28,68.153,31
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,manoribeiro13,ManoRibeiro13,manoribeiro13,ManoRibeiro13,,1567.923,26,16,10,0.615385,2025-12-28,67.923,4
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,giuxgobbo,GiuxGobbo,giuxgobbo,GiuxGobbo,,1567.822,49,30,19,0.612245,2025-12-28,67.822,7
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,saycheese_336,SayCheese_336,saycheese_336,SayCheese_336,,1567.022,28,18,10,0.642857,2025-12-13,67.022,4
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,denisevich,Denisevich,denisevich,Denisevich,,1566.645,361,208,153,0.576177,2025-12-28,66.645,62
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,windup_emma,Windup_Emma,windup_emma,Windup_Emma,,1566.454,47,29,18,0.617021,2024-04-21,66.454,7
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,albana,albana,albana,albana,,1566.257,22,15,7,0.681818,2024-07-06,66.257,3
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,kirblinxy,Kirblinxy,kirblinxy,Kirblinxy,,1565.621,641,340,301,0.530421,2025-12-28,65.621,111
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,sebastianpozzo,sebastianpozzo,sebastianpozzo,sebastianpozzo,,1564.545,162,91,71,0.561728,2025-08-16,64.545,26
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,alienware_,AliEnWaRe_,alienware_,AliEnWaRe_,,1564.402,191,107,84,0.560209,2024-12-21,64.402,30
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,fake_caetano,Fake_Caetano,fake_caetano,Fake_Caetano,,1564.38,63,34,29,0.539683,2025-11-21,64.38,10
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,broa,Broa,broa,Broa,,1564.374,171,97,74,0.567251,2025-11-02,64.374,26
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,mogg_flunkies,Mogg_Flunkies,mogg_flunkies,Mogg_Flunkies,,1564.147,10,9,1,0.9,2024-06-08,64.147,1
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,bruno_bto,bruno_bto,bruno_bto,bruno_bto,,1564.064,34,20,14,0.588235,2025-12-28,64.064,5
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,mvanni,MVanni,mvanni,MVanni,,1563.961,41,25,16,0.609756,2025-11-15,63.961,5
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,franbenitez91,FranBenitez91,franbenitez91,FranBenitez91,,1563.852,40,23,17,0.575,2025-12-14,63.852,7
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,amanatease,aManatease,amanatease,aManatease,,1562.716,31,20,11,0.645161,2024-10-12,62.716,4
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,bernardocssa,bernardocssa,bernardocssa,bernardocssa,,1562.176,82,49,33,0.597561,2025-08-08,62.176,15
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,piegonti,PieGonti,piegonti,PieGonti,,1562.097,145,75,70,0.517241,2025-12-28,62.097,29
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,jundilion,jundilion,jundilion,jundilion,,1561.641,26,17,9,0.653846,2025-01-04,61.641,4
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,uzbek,Uzbek,uzbek,Uzbek,,1561.355,24,16,8,0.666667,2025-07-13,61.355,4
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,shoryu_,Shoryu_,shoryu_,Shoryu_,,1561.108,91,51,40,0.56044,2025-12-28,61.108,14
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,taddy_99,Taddy_99,taddy_99,Taddy_99,,1560.89,54,29,25,0.537037,2025-12-21,60.89,8
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,turn1_stormcrow,turn1_stormcrow,turn1_stormcrow,turn1_stormcrow,,1560.746,29,18,11,0.62069,2025-10-05,60.746,4
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,lamela,Lamela,lamela,Lamela,,1560.678,122,62,60,0.508197,2025-12-27,60.678,22
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,_rash_,_rash_,_rash_,_rash_,,1560.626,185,93,92,0.502703,2025-12-28,60.626,31
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,mugent,mugent,mugent,mugent,,1560.558,141,70,71,0.496454,2025-12-28,60.558,22
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,tubuwee,Tubuwee,tubuwee,Tubuwee,,1560.517,8,7,1,0.875,2025-06-13,60.517,1
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,nnapi,Nnapi,nnapi,Nnapi,,1559.671,29,19,10,0.655172,2025-08-02,59.671,4
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,yuxiaoyu,yuxiaoyu,yuxiaoyu,yuxiaoyu,,1558.815,365,207,158,0.567123,2025-12-28,58.815,57
player,multi-year,2024,2025,continuous,2026-05-02T03:43:10-03:00,51803,52052,2024-2025,All-time,phoenix_flame,Phoenix_Flame,phoenix_flame,Phoenix_Flame,,1558.679,24,16,8,0.666667,2025-07-12,58.679,3
